Date,DISC_FACT,ZERO_YLD1,START_DT,MATUR_DATE,RIC
2024-09-13,0.812161624,3.528421,20240916,20300916,USGOV6YZ=R
2024-09-16,0.813717776,3.495397,20240917,20300917,USGOV6YZ=R
2024-09-17,0.811993566,3.531992,20240918,20300918,USGOV6YZ=R
2024-09-18,0.809259319,3.59021,20240919,20300919,USGOV6YZ=R
2024-09-19,0.809268872,3.590007,20240920,20300920,USGOV6YZ=R
2024-09-20,0.808457712,3.607322,20240923,20300923,USGOV6YZ=R
2024-09-23,0.808054863,3.615929,20240924,20300924,USGOV6YZ=R
2024-09-24,0.809547159,3.584071,20240925,20300925,USGOV6YZ=R
2024-09-25,0.806813861,3.642475,20240926,20300926,USGOV6YZ=R
2024-09-26,0.80592616,3.661493,20240927,20300927,USGOV6YZ=R
2024-09-27,0.808658705,3.60303,20240930,20300930,USGOV6YZ=R
2024-09-30,0.806241411,3.654736,20241001,20301001,USGOV6YZ=R
2024-10-01,0.808979665,3.596178,20241002,20301002,USGOV6YZ=R
2024-10-02,0.806811773,3.64252,20241003,20301003,USGOV6YZ=R
2024-10-03,0.803395704,3.715838,20241004,20301004,USGOV6YZ=R
2024-10-04,0.795807616,3.88001,20241007,20301007,USGOV6YZ=R
2024-10-07,0.792891666,3.943585,20241008,20301008,USGOV6YZ=R
2024-10-08,0.793567548,3.928825,20241009,20301009,USGOV6YZ=R
2024-10-09,0.790402811,3.998064,20241010,20301010,USGOV6YZ=R
2024-10-10,0.791313335,3.97811,20241011,20301011,USGOV6YZ=R
2024-10-11,0.790455325,3.996912,20241015,20301015,USGOV6YZ=R
2024-10-15,0.792973553,3.941796,20241016,20301016,USGOV6YZ=R
2024-09-03,0.802893355,3.726651,20240904,20300904,USGOV6YZ=R
2024-09-04,0.806691669,3.645091,20240905,20300905,USGOV6YZ=R
2024-09-05,0.807790214,3.621586,20240906,20300906,USGOV6YZ=R
2024-09-06,0.809157643,3.59238,20240909,20300909,USGOV6YZ=R
2024-09-09,0.80965808,3.581706,20240910,20300910,USGOV6YZ=R
2024-09-10,0.812829798,3.514232,20240911,20300911,USGOV6YZ=R
2024-09-11,0.811550257,3.541415,20240912,20300912,USGOV6YZ=R
2024-09-12,0.810626817,3.561064,20240913,20300913,USGOV6YZ=R
2024-09-13,0.812161624,3.528421,20240916,20300916,USGOV6YZ=R
2024-09-16,0.813717776,3.495397,20240917,20300917,USGOV6YZ=R
2024-09-17,0.811993566,3.531992,20240918,20300918,USGOV6YZ=R
2024-09-18,0.809259319,3.59021,20240919,20300919,USGOV6YZ=R
2024-09-19,0.809268872,3.590007,20240920,20300920,USGOV6YZ=R
2024-09-20,0.808457712,3.607322,20240923,20300923,USGOV6YZ=R
2024-09-23,0.808054863,3.615929,20240924,20300924,USGOV6YZ=R
2024-09-24,0.809547159,3.584071,20240925,20300925,USGOV6YZ=R
2024-09-25,0.806813861,3.642475,20240926,20300926,USGOV6YZ=R
2024-09-26,0.80592616,3.661493,20240927,20300927,USGOV6YZ=R
2024-09-27,0.808658705,3.60303,20240930,20300930,USGOV6YZ=R
2024-09-30,0.806241411,3.654736,20241001,20301001,USGOV6YZ=R
2024-10-01,0.808979665,3.596178,20241002,20301002,USGOV6YZ=R
2024-10-02,0.806811773,3.64252,20241003,20301003,USGOV6YZ=R
2024-10-03,0.803395704,3.715838,20241004,20301004,USGOV6YZ=R
2024-10-04,0.795807616,3.88001,20241007,20301007,USGOV6YZ=R
2024-10-07,0.792891666,3.943585,20241008,20301008,USGOV6YZ=R
2024-10-08,0.793567548,3.928825,20241009,20301009,USGOV6YZ=R
2024-10-09,0.790402811,3.998064,20241010,20301010,USGOV6YZ=R
2024-10-10,0.791313335,3.97811,20241011,20301011,USGOV6YZ=R
2024-10-11,0.790455325,3.996912,20241015,20301015,USGOV6YZ=R
2024-10-15,0.792973553,3.941796,20241016,20301016,USGOV6YZ=R
2024-09-03,0.802893355,3.726651,20240904,20300904,USGOV6YZ=R
2024-09-04,0.806691669,3.645091,20240905,20300905,USGOV6YZ=R
2024-09-05,0.807790214,3.621586,20240906,20300906,USGOV6YZ=R
2024-09-06,0.809157643,3.59238,20240909,20300909,USGOV6YZ=R
2024-09-09,0.80965808,3.581706,20240910,20300910,USGOV6YZ=R
2024-09-10,0.812829798,3.514232,20240911,20300911,USGOV6YZ=R
2024-09-11,0.811550257,3.541415,20240912,20300912,USGOV6YZ=R
2024-09-12,0.810626817,3.561064,20240913,20300913,USGOV6YZ=R
2024-09-13,0.812161624,3.528421,20240916,20300916,USGOV6YZ=R
2024-09-16,0.813717776,3.495397,20240917,20300917,USGOV6YZ=R
2024-09-17,0.811993566,3.531992,20240918,20300918,USGOV6YZ=R
2024-09-18,0.809259319,3.59021,20240919,20300919,USGOV6YZ=R
2024-09-19,0.809268872,3.590007,20240920,20300920,USGOV6YZ=R
2024-09-20,0.808457712,3.607322,20240923,20300923,USGOV6YZ=R
2024-09-23,0.808054863,3.615929,20240924,20300924,USGOV6YZ=R
2024-09-24,0.809547159,3.584071,20240925,20300925,USGOV6YZ=R
2024-09-25,0.806813861,3.642475,20240926,20300926,USGOV6YZ=R
2024-09-26,0.80592616,3.661493,20240927,20300927,USGOV6YZ=R
2024-09-27,0.808658705,3.60303,20240930,20300930,USGOV6YZ=R
2024-09-30,0.806241411,3.654736,20241001,20301001,USGOV6YZ=R
2024-10-01,0.808979665,3.596178,20241002,20301002,USGOV6YZ=R
2024-10-02,0.806811773,3.64252,20241003,20301003,USGOV6YZ=R
2024-10-03,0.803395704,3.715838,20241004,20301004,USGOV6YZ=R
2024-10-04,0.795807616,3.88001,20241007,20301007,USGOV6YZ=R
2024-10-07,0.792891666,3.943585,20241008,20301008,USGOV6YZ=R
2024-10-08,0.793567548,3.928825,20241009,20301009,USGOV6YZ=R
2024-10-09,0.790402811,3.998064,20241010,20301010,USGOV6YZ=R
2024-10-10,0.791313335,3.97811,20241011,20301011,USGOV6YZ=R
2024-10-11,0.790455325,3.996912,20241015,20301015,USGOV6YZ=R
2024-10-15,0.792973553,3.941796,20241016,20301016,USGOV6YZ=R
2024-09-03,0.895530844,3.736031,20240904,20270907,USGOV3YZ=R
2024-09-04,0.89814099,3.639081,20240905,20270907,USGOV3YZ=R
2024-09-05,0.898914446,3.612744,20240906,20270907,USGOV3YZ=R
2024-09-06,0.900869395,3.541088,20240909,20270909,USGOV3YZ=R
2024-09-09,0.900801819,3.543677,20240910,20270910,USGOV3YZ=R
2024-09-10,0.902708379,3.46431,20240911,20270913,USGOV3YZ=R
2024-09-11,0.901714495,3.505483,20240912,20270913,USGOV3YZ=R
2024-09-12,0.901404321,3.520602,20240913,20270913,USGOV3YZ=R
2024-09-13,0.902644337,3.473176,20240916,20270916,USGOV3YZ=R
2024-09-16,0.90339404,3.444545,20240917,20270917,USGOV3YZ=R
2024-09-17,0.902000336,3.491326,20240918,20270920,USGOV3YZ=R
2024-09-18,0.901090951,3.52933,20240919,20270920,USGOV3YZ=R
2024-09-19,0.901824169,3.504535,20240920,20270920,USGOV3YZ=R
2024-09-20,0.90158614,3.513642,20240923,20270923,USGOV3YZ=R
2024-09-23,0.901583483,3.513744,20240924,20270924,USGOV3YZ=R
2024-09-24,0.90252941,3.471136,20240925,20270927,USGOV3YZ=R
2024-09-25,0.901188219,3.525609,20240926,20270927,USGOV3YZ=R
2024-09-26,0.899905464,3.578044,20240927,20270927,USGOV3YZ=R
2024-09-27,0.901783066,3.506107,20240930,20270930,USGOV3YZ=R
2024-09-30,0.89978534,3.582653,20241001,20271001,USGOV3YZ=R
2024-10-01,0.900710106,3.540629,20241002,20271004,USGOV3YZ=R
2024-10-02,0.899862139,3.576391,20241003,20271004,USGOV3YZ=R
2024-10-03,0.898028025,3.650174,20241004,20271004,USGOV3YZ=R
2024-10-04,0.892452688,3.865568,20241007,20271007,USGOV3YZ=R
2024-10-07,0.890863252,3.927302,20241008,20271008,USGOV3YZ=R
2024-10-08,0.891261054,3.900973,20241009,20271012,USGOV3YZ=R
2024-10-09,0.88969837,3.965275,20241010,20271012,USGOV3YZ=R
2024-10-10,0.891184705,3.911174,20241011,20271012,USGOV3YZ=R
2024-10-11,0.891372467,3.907508,20241015,20271015,USGOV3YZ=R
2024-10-15,0.891616299,3.890811,20241016,20271018,USGOV3YZ=R
2024-09-03,0.895530844,3.736031,20240904,20270907,USGOV3YZ=R
2024-09-04,0.89814099,3.639081,20240905,20270907,USGOV3YZ=R
2024-09-05,0.898914446,3.612744,20240906,20270907,USGOV3YZ=R
2024-09-06,0.900869395,3.541088,20240909,20270909,USGOV3YZ=R
2024-09-09,0.900801819,3.543677,20240910,20270910,USGOV3YZ=R
2024-09-10,0.902708379,3.46431,20240911,20270913,USGOV3YZ=R
2024-09-11,0.901714495,3.505483,20240912,20270913,USGOV3YZ=R
2024-09-12,0.901404321,3.520602,20240913,20270913,USGOV3YZ=R
2024-09-13,0.902644337,3.473176,20240916,20270916,USGOV3YZ=R
2024-09-16,0.90339404,3.444545,20240917,20270917,USGOV3YZ=R
2024-09-17,0.902000336,3.491326,20240918,20270920,USGOV3YZ=R
2024-09-18,0.901090951,3.52933,20240919,20270920,USGOV3YZ=R
2024-09-19,0.901824169,3.504535,20240920,20270920,USGOV3YZ=R
2024-09-20,0.90158614,3.513642,20240923,20270923,USGOV3YZ=R
2024-09-23,0.901583483,3.513744,20240924,20270924,USGOV3YZ=R
2024-09-24,0.90252941,3.471136,20240925,20270927,USGOV3YZ=R
2024-09-25,0.901188219,3.525609,20240926,20270927,USGOV3YZ=R
2024-09-26,0.899905464,3.578044,20240927,20270927,USGOV3YZ=R
2024-09-27,0.901783066,3.506107,20240930,20270930,USGOV3YZ=R
2024-09-30,0.89978534,3.582653,20241001,20271001,USGOV3YZ=R
2024-10-01,0.900710106,3.540629,20241002,20271004,USGOV3YZ=R
2024-10-02,0.899862139,3.576391,20241003,20271004,USGOV3YZ=R
2024-10-03,0.898028025,3.650174,20241004,20271004,USGOV3YZ=R
2024-10-04,0.892452688,3.865568,20241007,20271007,USGOV3YZ=R
2024-10-07,0.890863252,3.927302,20241008,20271008,USGOV3YZ=R
2024-10-08,0.891261054,3.900973,20241009,20271012,USGOV3YZ=R
2024-10-09,0.88969837,3.965275,20241010,20271012,USGOV3YZ=R
2024-10-10,0.891184705,3.911174,20241011,20271012,USGOV3YZ=R
2024-10-11,0.891372467,3.907508,20241015,20271015,USGOV3YZ=R
2024-10-15,0.891616299,3.890811,20241016,20271018,USGOV3YZ=R
2024-09-03,0.895530844,3.736031,20240904,20270907,USGOV3YZ=R
2024-09-04,0.89814099,3.639081,20240905,20270907,USGOV3YZ=R
2024-09-05,0.898914446,3.612744,20240906,20270907,USGOV3YZ=R
2024-09-06,0.900869395,3.541088,20240909,20270909,USGOV3YZ=R
2024-09-09,0.900801819,3.543677,20240910,20270910,USGOV3YZ=R
2024-09-10,0.902708379,3.46431,20240911,20270913,USGOV3YZ=R
2024-09-11,0.901714495,3.505483,20240912,20270913,USGOV3YZ=R
2024-09-12,0.901404321,3.520602,20240913,20270913,USGOV3YZ=R
2024-09-13,0.902644337,3.473176,20240916,20270916,USGOV3YZ=R
2024-09-16,0.90339404,3.444545,20240917,20270917,USGOV3YZ=R
2024-09-17,0.902000336,3.491326,20240918,20270920,USGOV3YZ=R
2024-09-18,0.901090951,3.52933,20240919,20270920,USGOV3YZ=R
2024-09-19,0.901824169,3.504535,20240920,20270920,USGOV3YZ=R
2024-09-20,0.90158614,3.513642,20240923,20270923,USGOV3YZ=R
2024-09-23,0.901583483,3.513744,20240924,20270924,USGOV3YZ=R
2024-09-24,0.90252941,3.471136,20240925,20270927,USGOV3YZ=R
2024-09-25,0.901188219,3.525609,20240926,20270927,USGOV3YZ=R
2024-09-26,0.899905464,3.578044,20240927,20270927,USGOV3YZ=R
2024-09-27,0.901783066,3.506107,20240930,20270930,USGOV3YZ=R
2024-09-30,0.89978534,3.582653,20241001,20271001,USGOV3YZ=R
2024-10-01,0.900710106,3.540629,20241002,20271004,USGOV3YZ=R
2024-10-02,0.899862139,3.576391,20241003,20271004,USGOV3YZ=R
2024-10-03,0.898028025,3.650174,20241004,20271004,USGOV3YZ=R
2024-10-04,0.892452688,3.865568,20241007,20271007,USGOV3YZ=R
2024-10-07,0.890863252,3.927302,20241008,20271008,USGOV3YZ=R
2024-10-08,0.891261054,3.900973,20241009,20271012,USGOV3YZ=R
2024-10-09,0.88969837,3.965275,20241010,20271012,USGOV3YZ=R
2024-10-10,0.891184705,3.911174,20241011,20271012,USGOV3YZ=R
2024-10-11,0.891372467,3.907508,20241015,20271015,USGOV3YZ=R
2024-10-15,0.891616299,3.890811,20241016,20271018,USGOV3YZ=R
2024-09-03,0.895530844,3.736031,20240904,20270907,USGOV3YZ=R
2024-09-04,0.89814099,3.639081,20240905,20270907,USGOV3YZ=R
2024-09-05,0.898914446,3.612744,20240906,20270907,USGOV3YZ=R
2024-09-06,0.900869395,3.541088,20240909,20270909,USGOV3YZ=R
2024-09-09,0.900801819,3.543677,20240910,20270910,USGOV3YZ=R
2024-09-10,0.902708379,3.46431,20240911,20270913,USGOV3YZ=R
2024-09-11,0.901714495,3.505483,20240912,20270913,USGOV3YZ=R
2024-09-12,0.901404321,3.520602,20240913,20270913,USGOV3YZ=R
2024-09-13,0.902644337,3.473176,20240916,20270916,USGOV3YZ=R
2024-09-16,0.90339404,3.444545,20240917,20270917,USGOV3YZ=R
2024-09-17,0.902000336,3.491326,20240918,20270920,USGOV3YZ=R
2024-09-18,0.901090951,3.52933,20240919,20270920,USGOV3YZ=R
2024-09-19,0.901824169,3.504535,20240920,20270920,USGOV3YZ=R
2024-09-20,0.90158614,3.513642,20240923,20270923,USGOV3YZ=R
2024-09-23,0.901583483,3.513744,20240924,20270924,USGOV3YZ=R
2024-09-24,0.90252941,3.471136,20240925,20270927,USGOV3YZ=R
2024-09-25,0.901188219,3.525609,20240926,20270927,USGOV3YZ=R
2024-09-26,0.899905464,3.578044,20240927,20270927,USGOV3YZ=R
2024-09-27,0.901783066,3.506107,20240930,20270930,USGOV3YZ=R
2024-09-30,0.89978534,3.582653,20241001,20271001,USGOV3YZ=R
2024-10-01,0.900710106,3.540629,20241002,20271004,USGOV3YZ=R
2024-10-02,0.899862139,3.576391,20241003,20271004,USGOV3YZ=R
2024-10-03,0.898028025,3.650174,20241004,20271004,USGOV3YZ=R
2024-10-04,0.892452688,3.865568,20241007,20271007,USGOV3YZ=R
2024-10-07,0.890863252,3.927302,20241008,20271008,USGOV3YZ=R
2024-10-08,0.891261054,3.900973,20241009,20271012,USGOV3YZ=R
2024-10-09,0.88969837,3.965275,20241010,20271012,USGOV3YZ=R
2024-10-10,0.891184705,3.911174,20241011,20271012,USGOV3YZ=R
2024-10-11,0.891372467,3.907508,20241015,20271015,USGOV3YZ=R
2024-10-15,0.891616299,3.890811,20241016,20271018,USGOV3YZ=R
2024-09-03,0.833848261,3.700916,20240904,20290904,USGOV5YZ=R
2024-09-04,0.837312177,3.614973,20240905,20290905,USGOV5YZ=R
2024-09-05,0.838236325,3.592116,20240906,20290906,USGOV5YZ=R
2024-09-06,0.839740608,3.553,20240909,20290910,USGOV5YZ=R
2024-09-09,0.840146692,3.544963,20240910,20290910,USGOV5YZ=R
2024-09-10,0.842992928,3.474947,20240911,20290911,USGOV5YZ=R
2024-09-11,0.841786874,3.504581,20240912,20290912,USGOV5YZ=R
2024-09-12,0.840982469,3.524374,20240913,20290913,USGOV5YZ=R
2024-09-13,0.842366183,3.488401,20240916,20290917,USGOV5YZ=R
2024-09-16,0.843712318,3.457296,20240917,20290917,USGOV5YZ=R
2024-09-17,0.842099219,3.496901,20240918,20290918,USGOV5YZ=R
2024-09-18,0.839950478,3.5498,20240919,20290919,USGOV5YZ=R
2024-09-19,0.840148518,3.544918,20240920,20290920,USGOV5YZ=R
2024-09-20,0.839460213,3.559913,20240923,20290924,USGOV5YZ=R
2024-09-23,0.839266207,3.56668,20240924,20290924,USGOV5YZ=R
2024-09-24,0.840687278,3.531643,20240925,20290925,USGOV5YZ=R
2024-09-25,0.838347517,3.589368,20240926,20290926,USGOV5YZ=R
2024-09-26,0.837217872,3.617307,20240927,20290927,USGOV5YZ=R
2024-09-27,0.839943825,3.553927,20240930,20290928,USGOV5YZ=R
2024-09-30,0.837382412,3.613235,20241001,20291001,USGOV5YZ=R
2024-10-01,0.839641047,3.557431,20241002,20291002,USGOV5YZ=R
2024-10-02,0.837864936,3.601298,20241003,20291003,USGOV5YZ=R
2024-10-03,0.834814818,3.676892,20241004,20291004,USGOV5YZ=R
2024-10-04,0.827407127,3.857576,20241007,20291009,USGOV5YZ=R
2024-10-07,0.825028303,3.919514,20241008,20291009,USGOV5YZ=R
2024-10-08,0.825797272,3.902336,20241009,20291009,USGOV5YZ=R
2024-10-09,0.823029075,3.972136,20241010,20291010,USGOV5YZ=R
2024-10-10,0.824149331,3.943855,20241011,20291011,USGOV5YZ=R
2024-10-11,0.823659872,3.956205,20241015,20291015,USGOV5YZ=R
2024-10-15,0.825474536,3.910459,20241016,20291016,USGOV5YZ=R
2024-09-03,0.833848261,3.700916,20240904,20290904,USGOV5YZ=R
2024-09-04,0.837312177,3.614973,20240905,20290905,USGOV5YZ=R
2024-09-05,0.838236325,3.592116,20240906,20290906,USGOV5YZ=R
2024-09-06,0.839740608,3.553,20240909,20290910,USGOV5YZ=R
2024-09-09,0.840146692,3.544963,20240910,20290910,USGOV5YZ=R
2024-09-10,0.842992928,3.474947,20240911,20290911,USGOV5YZ=R
2024-09-11,0.841786874,3.504581,20240912,20290912,USGOV5YZ=R
2024-09-12,0.840982469,3.524374,20240913,20290913,USGOV5YZ=R
2024-09-13,0.842366183,3.488401,20240916,20290917,USGOV5YZ=R
2024-09-16,0.843712318,3.457296,20240917,20290917,USGOV5YZ=R
2024-09-17,0.842099219,3.496901,20240918,20290918,USGOV5YZ=R
2024-09-18,0.839950478,3.5498,20240919,20290919,USGOV5YZ=R
2024-09-19,0.840148518,3.544918,20240920,20290920,USGOV5YZ=R
2024-09-20,0.839460213,3.559913,20240923,20290924,USGOV5YZ=R
2024-09-23,0.839266207,3.56668,20240924,20290924,USGOV5YZ=R
2024-09-24,0.840687278,3.531643,20240925,20290925,USGOV5YZ=R
2024-09-25,0.838347517,3.589368,20240926,20290926,USGOV5YZ=R
2024-09-26,0.837217872,3.617307,20240927,20290927,USGOV5YZ=R
2024-09-27,0.839943825,3.553927,20240930,20290928,USGOV5YZ=R
2024-09-30,0.837382412,3.613235,20241001,20291001,USGOV5YZ=R
2024-10-01,0.839641047,3.557431,20241002,20291002,USGOV5YZ=R
2024-10-02,0.837864936,3.601298,20241003,20291003,USGOV5YZ=R
2024-10-03,0.834814818,3.676892,20241004,20291004,USGOV5YZ=R
2024-10-04,0.827407127,3.857576,20241007,20291009,USGOV5YZ=R
2024-10-07,0.825028303,3.919514,20241008,20291009,USGOV5YZ=R
2024-10-08,0.825797272,3.902336,20241009,20291009,USGOV5YZ=R
2024-10-09,0.823029075,3.972136,20241010,20291010,USGOV5YZ=R
2024-10-10,0.824149331,3.943855,20241011,20291011,USGOV5YZ=R
2024-10-11,0.823659872,3.956205,20241015,20291015,USGOV5YZ=R
2024-10-15,0.825474536,3.910459,20241016,20291016,USGOV5YZ=R
2024-09-03,0.833848261,3.700916,20240904,20290904,USGOV5YZ=R
2024-09-04,0.837312177,3.614973,20240905,20290905,USGOV5YZ=R
2024-09-05,0.838236325,3.592116,20240906,20290906,USGOV5YZ=R
2024-09-06,0.839740608,3.553,20240909,20290910,USGOV5YZ=R
2024-09-09,0.840146692,3.544963,20240910,20290910,USGOV5YZ=R
2024-09-10,0.842992928,3.474947,20240911,20290911,USGOV5YZ=R
2024-09-11,0.841786874,3.504581,20240912,20290912,USGOV5YZ=R
2024-09-12,0.840982469,3.524374,20240913,20290913,USGOV5YZ=R
2024-09-13,0.842366183,3.488401,20240916,20290917,USGOV5YZ=R
2024-09-16,0.843712318,3.457296,20240917,20290917,USGOV5YZ=R
2024-09-17,0.842099219,3.496901,20240918,20290918,USGOV5YZ=R
2024-09-18,0.839950478,3.5498,20240919,20290919,USGOV5YZ=R
2024-09-19,0.840148518,3.544918,20240920,20290920,USGOV5YZ=R
2024-09-20,0.839460213,3.559913,20240923,20290924,USGOV5YZ=R
2024-09-23,0.839266207,3.56668,20240924,20290924,USGOV5YZ=R
2024-09-24,0.840687278,3.531643,20240925,20290925,USGOV5YZ=R
2024-09-25,0.838347517,3.589368,20240926,20290926,USGOV5YZ=R
2024-09-26,0.837217872,3.617307,20240927,20290927,USGOV5YZ=R
2024-09-27,0.839943825,3.553927,20240930,20290928,USGOV5YZ=R
2024-09-30,0.837382412,3.613235,20241001,20291001,USGOV5YZ=R
2024-10-01,0.839641047,3.557431,20241002,20291002,USGOV5YZ=R
2024-10-02,0.837864936,3.601298,20241003,20291003,USGOV5YZ=R
2024-10-03,0.834814818,3.676892,20241004,20291004,USGOV5YZ=R
2024-10-04,0.827407127,3.857576,20241007,20291009,USGOV5YZ=R
2024-10-07,0.825028303,3.919514,20241008,20291009,USGOV5YZ=R
2024-10-08,0.825797272,3.902336,20241009,20291009,USGOV5YZ=R
2024-10-09,0.823029075,3.972136,20241010,20291010,USGOV5YZ=R
2024-10-10,0.824149331,3.943855,20241011,20291011,USGOV5YZ=R
2024-10-11,0.823659872,3.956205,20241015,20291015,USGOV5YZ=R
2024-10-15,0.825474536,3.910459,20241016,20291016,USGOV5YZ=R
2024-09-03,0.833848261,3.700916,20240904,20290904,USGOV5YZ=R
2024-09-04,0.837312177,3.614973,20240905,20290905,USGOV5YZ=R
2024-09-05,0.838236325,3.592116,20240906,20290906,USGOV5YZ=R
2024-09-06,0.839740608,3.553,20240909,20290910,USGOV5YZ=R
2024-09-09,0.840146692,3.544963,20240910,20290910,USGOV5YZ=R
2024-09-10,0.842992928,3.474947,20240911,20290911,USGOV5YZ=R
2024-09-11,0.841786874,3.504581,20240912,20290912,USGOV5YZ=R
2024-09-12,0.840982469,3.524374,20240913,20290913,USGOV5YZ=R
2024-09-13,0.842366183,3.488401,20240916,20290917,USGOV5YZ=R
2024-09-16,0.843712318,3.457296,20240917,20290917,USGOV5YZ=R
2024-09-17,0.842099219,3.496901,20240918,20290918,USGOV5YZ=R
2024-09-18,0.839950478,3.5498,20240919,20290919,USGOV5YZ=R
2024-09-19,0.840148518,3.544918,20240920,20290920,USGOV5YZ=R
2024-09-20,0.839460213,3.559913,20240923,20290924,USGOV5YZ=R
2024-09-23,0.839266207,3.56668,20240924,20290924,USGOV5YZ=R
2024-09-24,0.840687278,3.531643,20240925,20290925,USGOV5YZ=R
2024-09-25,0.838347517,3.589368,20240926,20290926,USGOV5YZ=R
2024-09-26,0.837217872,3.617307,20240927,20290927,USGOV5YZ=R
2024-09-27,0.839943825,3.553927,20240930,20290928,USGOV5YZ=R
2024-09-30,0.837382412,3.613235,20241001,20291001,USGOV5YZ=R
2024-10-01,0.839641047,3.557431,20241002,20291002,USGOV5YZ=R
2024-10-02,0.837864936,3.601298,20241003,20291003,USGOV5YZ=R
2024-10-03,0.834814818,3.676892,20241004,20291004,USGOV5YZ=R
2024-10-04,0.827407127,3.857576,20241007,20291009,USGOV5YZ=R
2024-10-07,0.825028303,3.919514,20241008,20291009,USGOV5YZ=R
2024-10-08,0.825797272,3.902336,20241009,20291009,USGOV5YZ=R
2024-10-09,0.823029075,3.972136,20241010,20291010,USGOV5YZ=R
2024-10-10,0.824149331,3.943855,20241011,20291011,USGOV5YZ=R
2024-10-11,0.823659872,3.956205,20241015,20291015,USGOV5YZ=R
2024-10-15,0.825474536,3.910459,20241016,20291016,USGOV5YZ=R
2024-09-03,0.864735719,3.697522,20240904,20280905,USGOV4YZ=R
2024-09-04,0.867872722,3.606258,20240905,20280905,USGOV4YZ=R
2024-09-05,0.868686981,3.581971,20240906,20280906,USGOV4YZ=R
2024-09-06,0.870317919,3.528506,20240909,20280911,USGOV4YZ=R
2024-09-09,0.870535998,3.524476,20240910,20280911,USGOV4YZ=R
2024-09-10,0.873115142,3.450387,20240911,20280911,USGOV4YZ=R
2024-09-11,0.871979586,3.484051,20240912,20280912,USGOV4YZ=R
2024-09-12,0.871336352,3.503144,20240913,20280913,USGOV4YZ=R
2024-09-13,0.872528145,3.46297,20240916,20280918,USGOV4YZ=R
2024-09-16,0.873599517,3.433659,20240917,20280918,USGOV4YZ=R
2024-09-17,0.872213963,3.477098,20240918,20280918,USGOV4YZ=R
2024-09-18,0.870657562,3.523312,20240919,20280919,USGOV4YZ=R
2024-09-19,0.871077522,3.510832,20240920,20280920,USGOV4YZ=R
2024-09-20,0.87049606,3.523216,20240923,20280925,USGOV4YZ=R
2024-09-23,0.870431569,3.527579,20240924,20280925,USGOV4YZ=R
2024-09-24,0.871797783,3.489445,20240925,20280925,USGOV4YZ=R
2024-09-25,0.869892278,3.546073,20240926,20280926,USGOV4YZ=R
2024-09-26,0.868564809,3.585614,20240927,20280927,USGOV4YZ=R
2024-09-27,0.870912895,3.518175,20240930,20280929,USGOV4YZ=R
2024-09-30,0.868486872,3.585445,20241001,20281002,USGOV4YZ=R
2024-10-01,0.870246253,3.535542,20241002,20281002,USGOV4YZ=R
2024-10-02,0.868887274,3.576001,20241003,20281003,USGOV4YZ=R
2024-10-03,0.866345849,3.651878,20241004,20281004,USGOV4YZ=R
2024-10-04,0.859479119,3.85025,20241007,20281010,USGOV4YZ=R
2024-10-07,0.857567572,3.910672,20241008,20281010,USGOV4YZ=R
2024-10-08,0.85834566,3.889852,20241009,20281010,USGOV4YZ=R
2024-10-09,0.856188278,3.957944,20241010,20281010,USGOV4YZ=R
2024-10-10,0.857517003,3.917649,20241011,20281011,USGOV4YZ=R
2024-10-11,0.857269604,3.922415,20241015,20281016,USGOV4YZ=R
2024-10-15,0.858423921,3.890192,20241016,20281016,USGOV4YZ=R
2024-09-03,0.864735719,3.697522,20240904,20280905,USGOV4YZ=R
2024-09-04,0.867872722,3.606258,20240905,20280905,USGOV4YZ=R
2024-09-05,0.868686981,3.581971,20240906,20280906,USGOV4YZ=R
2024-09-06,0.870317919,3.528506,20240909,20280911,USGOV4YZ=R
2024-09-09,0.870535998,3.524476,20240910,20280911,USGOV4YZ=R
2024-09-10,0.873115142,3.450387,20240911,20280911,USGOV4YZ=R
2024-09-11,0.871979586,3.484051,20240912,20280912,USGOV4YZ=R
2024-09-12,0.871336352,3.503144,20240913,20280913,USGOV4YZ=R
2024-09-13,0.872528145,3.46297,20240916,20280918,USGOV4YZ=R
2024-09-16,0.873599517,3.433659,20240917,20280918,USGOV4YZ=R
2024-09-17,0.872213963,3.477098,20240918,20280918,USGOV4YZ=R
2024-09-18,0.870657562,3.523312,20240919,20280919,USGOV4YZ=R
2024-09-19,0.871077522,3.510832,20240920,20280920,USGOV4YZ=R
2024-09-20,0.87049606,3.523216,20240923,20280925,USGOV4YZ=R
2024-09-23,0.870431569,3.527579,20240924,20280925,USGOV4YZ=R
2024-09-24,0.871797783,3.489445,20240925,20280925,USGOV4YZ=R
2024-09-25,0.869892278,3.546073,20240926,20280926,USGOV4YZ=R
2024-09-26,0.868564809,3.585614,20240927,20280927,USGOV4YZ=R
2024-09-27,0.870912895,3.518175,20240930,20280929,USGOV4YZ=R
2024-09-30,0.868486872,3.585445,20241001,20281002,USGOV4YZ=R
2024-10-01,0.870246253,3.535542,20241002,20281002,USGOV4YZ=R
2024-10-02,0.868887274,3.576001,20241003,20281003,USGOV4YZ=R
2024-10-03,0.866345849,3.651878,20241004,20281004,USGOV4YZ=R
2024-10-04,0.859479119,3.85025,20241007,20281010,USGOV4YZ=R
2024-10-07,0.857567572,3.910672,20241008,20281010,USGOV4YZ=R
